PO_Line_ID,PO_ID,Vendor_ID,Product_ID,Department_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Quantity,Unit_Price,Currency,PO_Status
L015958,PO007251,V006,P0022,D08,2024-04-24,2024-04-28,2024-04-28,100.0,29.85,USD,Completed
L006719,PO003041,V027,P0054,D07,2025-05-20,2025-06-03,2025-06-01,5.0,1356.06,USD,Completed
L019571,PO008884,V040,P0101,D09,2025-01-15,2025-01-27,2025-01-29,5.0,393.77,USD,Completed
L008961,PO004036,V020,P0036,D03,2024-07-18,2024-07-21,2024-07-20,40.0,1315.93,USD,Completed
L012680,PO005770,V032,P0067,D05,2024-09-22,2024-09-25,2024-09-23,106.0,33.11,USD,Completed
L000161,PO000080,V019,P0040,D08,2024-10-06,2024-10-08,2024-10-08,62.0,128.5,USD,Completed
L000204,PO000105,V001,P0024,D01,2024-03-09,2024-03-14,2024-03-13,24.0,58.65,USD,Completed
L006484,PO002936,V015,P0087,D02,2024-10-24,2024-11-27,2024-12-02,5.0,19329.25,USD,Completed
L003941,PO001762,V020,P0039,D03,2024-08-20,2024-08-21,,71.0,203.73,USD,Cancelled
L009556,PO004300,V023,P0046,D02,2025-09-18,2025-09-25,2025-10-01,31.0,155.55,USD,Completed
L018693,PO008470,V025,P0043,D06,2024-12-17,2024-12-19,2024-12-19,203.0,3.12,USD,Completed
L004934,PO002220,V004,P0005,D08,2025-04-05,2025-04-16,2025-04-15,28.0,776.91,USD,Completed
L011127,PO005019,V024,P0050,D07,2025-07-20,2025-07-23,2025-07-23,200.0,9.77,USD,Completed
L010007,PO004513,V023,P0045,D04,2025-02-12,2025-02-20,2025-02-18,49.0,93.24,USD,Completed
L007648,PO003442,V031,P0059,D09,2025-10-06,2025-10-16,2025-10-13,6.0,187.43,USD,Completed
L011660,PO005280,V008,P0021,D01,2024-01-17,2024-01-30,2024-01-30,15.0,2362.19,USD,Completed
L001231,PO000556,V012,P0073,D09,2024-06-02,2024-06-09,2024-06-09,1216.0,4.73,USD,Completed
L009167,PO004126,V017,P0036,D06,2024-11-18,2024-11-20,,40.0,1758.45,USD,Open
L003047,PO001355,V034,P0098,D08,2025-06-12,2025-06-29,2025-07-07,5.0,4511.72,USD,Completed
L013898,PO006325,V002,P0014,D02,2025-07-17,2025-07-27,2025-08-07,29.0,105.33,USD,Completed
L007958,PO003581,V027,P0050,D02,2025-05-02,2025-05-06,2025-05-05,115.0,12.59,USD,Completed
L011143,PO005027,V017,P0037,D04,2024-06-03,2024-06-04,2024-06-04,29.0,795.17,USD,Completed
L002916,PO001292,V017,P0038,D08,2025-09-02,2025-09-03,2025-09-03,91.0,81.72,USD,Completed
L018835,PO008537,V035,P0097,D08,2025-05-05,2025-05-12,2025-05-10,1.0,4432.25,USD,Completed
L015738,PO007143,V031,P0057,D05,2025-09-30,2025-10-09,,6.0,333.58,USD,Cancelled
L016800,PO007622,V019,P0028,D04,2024-09-08,2024-09-10,2024-09-13,91.0,203.23,USD,Completed
L004252,PO001903,V036,P0096,D03,2025-06-06,2025-06-23,2025-06-20,3.0,4676.9,USD,Completed
L006112,PO002763,V037,P0095,D07,2025-05-28,2025-05-29,2025-05-29,81.0,158.05,USD,Completed
L015021,PO006825,V023,P0049,D02,2025-10-07,2025-10-13,2025-10-10,79.0,28.37,USD,Completed
L015326,PO006966,V016,P0083,D09,2025-04-12,2025-05-03,2025-05-02,10.0,7198.99,USD,Completed
L017994,PO008170,V006,P0007,D02,2024-01-06,2024-01-15,2024-01-13,22.0,153.06,USD,Completed
L006205,PO002806,V022,P0027,D03,2024-03-01,2024-03-03,2024-03-12,374.0,125.96,USD,Completed
L018710,PO008478,V029,P0066,D02,2024-05-24,2024-06-02,2024-05-30,200.0,92.53,USD,Completed
L012227,PO005544,V033,P0098,D03,2024-06-01,2024-06-24,2024-09-22,4.0,3428.55,USD,Completed
L002726,PO001212,V010,P0082,D09,2024-01-07,2024-01-25,2024-01-24,529.0,160.77,USD,Completed
L004291,PO001923,V005,P0013,D01,2024-06-04,2024-06-11,2024-06-10,60.0,162.65,USD,Completed
L004335,PO001941,V039,P0100,D02,2025-08-24,2025-09-03,2025-09-01,11.0,1064.88,USD,Completed
L010745,PO004835,V007,P0010,D01,2025-03-20,2025-03-31,2025-04-04,17.0,457.31,USD,Completed
L012070,PO005478,V034,P0098,D06,2024-02-01,2024-02-28,2024-02-25,3.0,4763.6,USD,Completed
L019249,PO008740,V002,P0006,D04,2024-10-17,2024-10-23,2024-10-22,39.0,939.56,USD,Completed
L000384,PO000183,V032,P0065,D02,2025-03-09,2025-03-15,2025-03-16,128.0,55.9,Usd,Completed
L013681,PO006222,V004,P0020,D01,2025-02-22,2025-03-04,2025-03-01,20.0,946.84,USD,Completed
L015072,PO006846,V014,P0087,D09,2024-03-20,2024-04-27,2024-04-25,5.0,22320.29,USD,Completed
L007486,PO003375,V027,P0042,D02,2024-10-23,2024-10-24,2024-10-24,220.0,8.62,USD,Completed
L012946,PO005900,V015,P0087,D09,2025-07-09,2025-08-30,2025-09-10,3.0,21317.77,USD,Completed
L004887,PO002200,V001,P0009,D07,2024-05-31,2024-06-03,2024-06-01,40.0,338.35,USD,Completed
L000858,PO000397,V041,P0101,D02,2025-09-27,2025-10-06,2025-10-03,12.0,425.6,USD,Completed
L000371,PO000178,V025,P0054,D05,2024-05-19,2024-05-27,2024-05-24,14.0,871.34,USD,Completed
L006540,PO002959,V018,P0035,D03,2024-11-25,2024-11-30,2024-11-28,100.0,1210.99,USD,Completed
L011442,PO005176,V020,P0028,D04,2024-03-03,2024-03-06,2024-03-05,206.0,230.66,USD,Completed
L002562,PO001143,V020,P0031,D03,2024-12-24,2024-12-28,2024-12-28,300.0,379.48,USD,Completed
L003802,PO001699,V001,P0002,D08,2024-02-24,2024-03-05,2024-03-03,15.0,1949.95,USD,Completed
L010833,PO004879,V036,P0090,D07,2024-05-03,2024-05-06,2024-05-04,65.0,246.61,USD,Completed
L005456,PO002458,V033,P0097,D03,2024-03-04,2024-03-15,2024-03-15,5.0,4109.04,USD,Completed
L016203,PO007358,V032,P0060,D05,2025-02-17,2025-02-22,,6.0,1063.44,USD,Open
L012683,PO005772,V020,P0029,D01,2025-01-05,2025-01-06,2025-01-06,260.0,276.29,USD,Completed
L010540,PO004742,V003,P0001,D07,2025-03-23,2025-04-03,2025-04-02,25.0,1241.61,USD,Completed
L008842,PO003979,V001,P0020,D01,2024-11-28,2024-12-15,2025-02-03,11.0,1003.17,USD,Completed
L006860,PO003097,V029,P0068,D09,2024-01-16,2024-01-26,2024-01-25,121.0,145.72,USD,Completed
L010974,PO004948,V025,P0052,D06,2024-02-03,2024-02-20,2024-02-18,40.0,809.06,USD,Completed
L019284,PO008760,V041,P0107,D02,2024-11-20,2024-11-21,2024-11-21,5.0,2332.72,USD,Completed
L010626,PO004776,V006,P0018,D08,2025-10-18,2025-11-05,2025-11-03,5.0,1974.33,USD,Completed
L000955,PO000441,V040,P0101,D02,2025-12-08,2025-12-14,2025-12-11,8.0,403.15,USD,Completed
L007405,PO003334,V012,P0069,D09,2025-04-25,2025-05-31,,2555.0,41.07,USD,Open
L015400,PO006992,V036,P0091,D07,2025-08-29,2025-08-31,2025-08-31,100.0,144.82,USD,Completed
L005945,PO002684,V007,P0012,D06,2025-03-26,2025-04-06,2025-06-18,32.0,241.56, USD,Completed
L013371,PO006083,V002,P0015,D01,2025-02-16,2025-02-24,2025-03-11,14.0,98.25,USD,Completed
L000616,PO000289,V001,P0020,D01,2024-02-07,2024-02-25,2024-02-22,6.0,1048.85,USD,Completed
L011784,PO005342,V009,P0081,D09,2025-02-17,2025-02-20,2025-02-27,385.0,328.31,USD,Completed
L002576,PO001150,V019,P0040,D03,2024-11-06,2024-11-09,,102.0,125.61,USD,Cancelled
L000054,PO000025,V030,P0062,D05,2025-06-11,2025-06-16,2025-07-08,12.0,1637.68,USD,Completed
L006411,PO002900,V033,P0098,D04,2024-07-20,2024-08-06,2024-08-06,4.0,3296.25,USD,Completed
L003341,PO001491,V019,P0034,D04,2024-05-28,2024-05-30,2024-05-30,26.0,558.6,USD,Completed
L003517,PO001568,V027,P0043,D03,2024-12-31,2025-01-05,2025-01-18,267.0,3.7,USD,Completed
L009898,PO004459,V018,P0038,D03,2025-07-13,2025-07-19,2025-07-17,112.0,48.5,USD,Completed
L018814,PO008529,V018,P0035,D06,2024-12-12,2024-12-15,2025-01-27,66.0,1215.99,USD,Completed
L017327,PO007861,V036,P0090,D03,2025-02-19,2025-03-01,2025-02-28,54.0,251.42,USD,Completed
L016012,PO007271,V009,P0071,D08,2024-12-14,2024-12-23,2024-12-23,258.0,443.53,USD,Completed
L009686,PO004361,V037,P0088,D04,2025-12-04,2025-12-13,2025-12-26,151.0,194.68,USD,Completed
L005877,PO002650,V014,P0087,D08,2025-07-09,2025-09-01,2025-08-30,5.0,23617.0,USD,Completed
L011749,PO005326,V006,P0013,D01,2024-08-12,2024-08-19,2024-08-17,23.0,189.22,USD,Completed
L016257,PO007382,V021,P0036,D04,2025-10-08,2025-10-13,2025-10-11,62.0,1392.86,USD,Completed
L008996,PO004048,V002,P0015,D06,2025-07-04,2025-07-11,2025-07-11,60.0,92.82,USD,Completed
L013146,PO005987,V036,P0091,D03,2024-11-29,2024-12-14,2024-12-13,48.0,150.0,USD,Completed
L001813,PO000816,V013,P0079,D09,2025-07-19,2025-08-02,2025-07-30,771.0,126.76,USD,Completed
L017805,PO008083,V036,P0090,D08,2024-12-30,2025-01-13,2025-01-12,76.0,252.02,USD,Completed
L000991,PO000455,V018,P0038,D08,2025-09-04,2025-09-10,2025-09-10,200.0,46.95,USD,Completed
L019382,PO008804,V034,P0088,D07,2024-07-03,2024-07-10,2024-07-09,42.0,306.68,USD,Completed
L011664,PO005283,V014,P0083,D09,2025-02-24,2025-04-06,2025-04-14,4.0,10819.25,USD,Completed
L016807,PO007628,V019,P0027,D03,2024-10-08,2024-10-10,2024-10-10,267.0,110.77,USD,Completed
L011706,PO005302,V013,P0079,D09,2024-04-14,2024-04-18,2024-04-18,902.0,110.8,USD,Completed
L002973,PO001317,V020,P0039,D07,2025-06-19,2025-06-20,2025-06-20,81.0,177.26,USD,Completed
L018240,PO008267,V015,P0084,D09,2025-10-05,2025-11-27,2025-11-26,7.0,2180.11,USD,Completed
L008412,PO003790,V015,P0070,D09,2025-06-05,2025-07-18,2025-07-17,202.0,544.73,USD,Completed
L002943,PO001302,V018,P0033,D01,2025-11-20,2025-11-23,,300.0,95.58,USD,Open
L009481,PO004272,V035,P0093,D09,2025-12-04,2025-12-12,2025-12-10,49.0,202.65,USD,Completed
L003164,PO001409,V026,P0054,D07,2025-06-22,2025-07-09,,14.0,1139.39,USD,Open
L004679,PO002099,V002,P0026,D07,2024-03-08,2024-03-14,2024-03-13,65.0,132.64,USD,Completed
L002619,PO001170,V037,P0095,D07,2024-03-16,2024-03-20,2024-03-24,29.0,161.64,USD,Completed
L003613,PO001615,V019,P0034,D01,2024-01-10,2024-01-16,2024-01-15,48.0,555.74,USD,Completed
L008236,PO003714,V035,P0089,D04,2024-02-07,2024-02-19,2024-02-16,118.0,296.86,USD,Completed
L007872,PO003545,V036,P0094,D01,2025-08-05,2025-08-11,2025-10-16,96.0,184.2,USD,Completed
L017692,PO008027,V034,P0096,D02,2025-03-07,2025-04-05,2025-04-04,3.0,5540.74,USD,Completed
L010354,PO004655,V029,P0063,D05,2024-10-25,,2024-11-17,12.0,4268.6,USD,Completed
L011619,PO005262,V011,P0083,D09,2025-03-22,2025-04-18,2025-04-19,10.0,7616.53,USD,Completed
L003793,PO001693,V021,P0031,D01,2024-12-16,2024-12-23,2024-12-20,77.0,418.65,USD,Completed
L011764,PO005332,V004,P0005,D08,2024-08-10,2024-08-18,2024-08-15,0.0,722.69,USD,Completed
L011578,PO005242,V010,P0084,D02,2024-08-24,2024-09-11,2024-09-09,7.0,1776.41,USD,Completed
L009696,PO004366,V033,P0098,D08,2025-12-16,2026-01-07,2026-01-04,3.0,3377.65,USD,COMPLETED
L016145,PO007334,V041,P0107,D02,2025-09-30,2025-10-05,2025-10-07,5.0,2505.0,USD,Completed
L010046,PO004530,V022,P0034,D01,2025-01-17,2025-01-23,2025-01-23,198.0,630.95,USD,Completed
L015789,PO007168,V025,P0045,D04,2024-08-30,2024-09-02,2024-08-31,43.0,71.06,USD,Completed
L003440,PO001530,V029,P0068,D05,2025-12-09,2025-12-18,,122.0,137.82,USD,Open
L001893,PO000852,V018,P0035,D01,2024-09-22,2024-09-28,2024-09-26,48.0,1317.71,USD,Completed
L006458,PO002927,V028,P0061,D09,2024-11-15,2024-11-26,2024-11-26,4.0,1116.73,USD,Completed
L000250,PO000126,V003,P0025,D08,2025-04-20,2025-04-24,2025-04-22,31.0,75.29,USD,Completed
L015561,PO007061,V039,P0099,D09,2024-08-10,2024-08-22,2024-08-19,11.0,380.76,USD,COMPLETED
L005256,PO002372,V008,P0025,D07,2025-01-05,2025-01-11,2025-01-10,35.0,93.51,USD,Completed
L018808,PO008525,V001,P0003,D01,2024-10-14,2024-10-21,2024-10-18,37.0,1533.29,USD,Completed
L015769,PO007160,V033,P0098,D02,2025-09-26,2025-10-01,2025-10-01,3.0,3848.77,USD,Completed
L005168,PO002333,V004,P0008,D09,2025-07-26,2025-08-01,2025-08-10,18.0,483.67,USD,Completed
L013007,PO005925,V015,P0073,D09,2024-03-08,2024-03-30,2024-04-02,1609.0,5.33,USD,Completed
L011768,PO005335,V024,P0047,D01,2025-08-18,2025-08-22,2025-08-24,59.0,75.23,USD,Completed
L006461,PO002927,V030,P0062,D09,2024-11-15,2024-11-21,2024-11-18,7.0,1845.71,USD,Completed
L001506,PO000677,V022,P0034,D04,2025-11-05,2025-11-08,2025-11-08,139.0,615.22,USD,Completed
L016440,PO007462,V035,P0094,D01,2025-01-28,2025-01-31,2025-01-31,120.0,135.03,USD,Completed
L000671,PO000313,V001,P0016,D01,2025-03-11,2025-03-17,2025-03-14,9.0,779.19,USD,Completed
L019183,PO008710,V019,P0027,D08,2025-04-07,2025-04-09,2025-04-09,218.0,113.22,USD,Completed
L015241,PO006924,V002,P0004,D01,2024-04-10,2024-04-16,2024-04-15,31.0,1795.12,Usd,Completed
L014897,PO006765,V020,P0039,D08,2024-05-30,2024-05-31,2024-05-31,123.0,176.61,USD,Completed
L009472,PO004267,V023,P0050,D07,2025-09-30,2025-10-04,2025-10-03,135.0,12.48,USD,Completed
L017227,PO007815,V001,P0016,D08,2025-01-10,2025-01-25,2025-01-24,3.0,732.05,USD,Completed
L000898,PO000418,V036,P0090,D07,2025-09-29,2025-10-10,2025-10-09,124.0,228.42,USD,Completed
L003307,PO001472,V027,P0043,D07,2024-09-28,2024-09-29,2024-09-29,307.0,3.67,USD,Completed
L016093,PO007311,V029,P0067,D05,2024-03-16,2024-03-23,2024-03-28,137.0,30.97,USD,Completed
L008027,PO003615,V032,P0058,D02,2025-08-11,2025-08-19,2025-08-18,2.0,912.06,USD,Completed
L006240,PO002821,V022,P0028,D06,2024-09-21,2024-09-23,2024-09-30,223.0,249.29,USD,Completed
L010859,PO004891,V014,P0080,D09,2024-06-28,2024-07-04,2024-07-01,1219.0,44.39,USD,Completed
L015839,PO007191,V009,P0087,D09,2024-11-13,2024-11-29,2024-11-26,5.0,21679.8,USD,Completed
L011386,PO005152,V018,P0038,D01,2025-11-03,2025-11-06,2025-11-05,91.0,54.37,USD,Completed
L002891,PO001282,V017,P0032,D01,2024-05-05,2024-05-06,2024-05-11,129.0,217.68,USD,Completed
L006004,PO002710,V020,P0036,D06,2024-08-24,2024-08-26,2024-08-25,100.0,1200.99,USD,Completed
L007740,PO003483,V036,P0091,D08,2024-01-03,2024-01-08,2024-01-07,160.0,135.58,USD,Completed
L018321,PO008299,V032,P0061,D09,2024-01-12,2024-01-24,2024-01-26,4.0,1200.96,USD,Completed
L016328,PO007416,V002,P0012,D08,2025-06-04,2025-06-11,2025-06-08,15.0,254.01,USD,Completed
L010814,PO004868,V035,P0093,D02,2025-08-19,2025-08-29,2025-08-29,70.0,206.97,USD,Completed
L015287,PO006949,V033,P0088,D07,2024-12-23,2024-12-28,2025-01-01,160.0,221.48,USD,Completed
L014395,PO006538,V017,P0032,D07,2025-04-21,2025-04-22,2025-04-29,105.0,224.61,USD,Completed
L016560,PO007517,V034,P0096,D06,2024-02-10,2024-02-17,2024-03-03,3.0,5361.78,USD,Completed
L018870,PO008554,V036,P0095,D03,2025-08-25,2025-09-04,2025-09-02,120.0,223.51,USD,Completed
L008398,PO003783,V033,P0097,D06,2025-02-07,2025-03-03,2025-03-01,4.0,4073.82,USD,Completed
L014006,PO006371,V019,P0035,D03,2025-03-24,2025-03-29,,38.0,1346.41,USD,Open
L000003,PO000002,V014,P0086,D08,2024-03-03,2024-03-16,2024-03-16,4.0,9961.81,USD,Completed
L014163,PO006437,V001,P0002,D04,2024-10-20,2024-10-27,2024-10-26,31.0,1873.84,USD,Completed
L010563,PO004752,V039,P0107,D09,2025-06-30,2025-07-05,2025-08-24,5.0,2784.72,USD,Completed
L011997,PO005442,V033,P0094,D03,2025-03-05,2025-03-09,2025-03-08,45.0,166.24,USD,Completed
L009962,PO004492,V007,P0010,D02,2025-10-26,2025-11-01,2025-10-29,40.0,450.6,USD,Completed
L000635,PO000299,V018,P0037,D04,2024-07-06,2024-07-14,2024-07-12,49.0,530.2,USD,Completed
L012509,PO005678,V028,P0061,D09,2024-04-05,2024-04-19,2024-04-18,6.0,1082.64,USD,Completed
L006080,PO002749,V040,P0102,D02,2025-03-31,2025-04-01,,50.0,293.22,USD,Cancelled
L000532,PO000249,V031,P0058,D09,2025-11-23,2025-12-03,2025-12-07,4.0,584.75,USD,Completed
L018369,PO008322,V036,P0090,D08,2025-02-03,2025-02-08,2025-03-06,82.0,251.87,USD,Completed
L008182,PO003684,V027,P0048,D07,2025-08-08,2025-08-09,2025-08-09,98.0,27.47,USD,Completed
L002605,PO001164,V037,P0091,D08,2025-07-14,2025-07-21,2025-07-20,28.0,112.96,USD,Completed
L006477,PO002933,V012,P0077,D09,2025-02-05,2025-02-18,2025-02-17,430.0,256.77,USD,Completed
L015170,PO006891,V025,P0055,D04,2025-05-10,2025-05-26,2025-05-24,20.0,644.36,USD,Completed
L004178,PO001872,V017,P0037,D07,2025-01-31,2025-02-05,2025-02-02,50.0,785.4,USD,Completed
L018214,PO008258,V002,P0014,D08,2025-11-16,2025-11-26,2025-12-17,23.0,108.17,USD,Completed
L019444,PO008831,V022,P0034,D03,2024-04-12,2024-04-16,2024-04-13,65.0,614.48,USD,Completed
L011065,PO004986,V024,P0051,D05,2024-05-31,2024-06-21,2024-06-18,12.0,1159.27,USD,Completed
L018254,PO008272,V003,P0008,D08,2025-06-22,2025-07-02,2025-07-01,9.0,513.41,USD,Completed
L008924,PO004018,V025,P0041,D07,2025-07-17,2025-07-20,2025-07-20,459.0,3.62,USD,Completed
L003407,PO001518,V028,P0060,D05,2024-08-24,2024-09-06,2024-09-05,8.0,849.64,USD,Completed
L010532,PO004739,V015,P0070,D09,2024-04-16,2024-05-08,,202.0,548.61,USD,Open
L005992,PO002704,V002,P0026,D06,2024-06-08,2024-06-11,2024-06-11,73.0,130.79,USD,Completed
L006329,PO002865,V022,P0040,D07,2025-03-20,2025-03-25,2025-03-24,38.0,152.49,USD,Completed
L010991,PO004955,V018,P0027,D07,2025-12-09,2025-12-13,2025-12-12,85.0,112.47,USD,Completed
L016453,PO007470,V036,P0097,D07,2025-08-01,2025-08-18,2025-08-16,4.0,4905.27,USD,Completed
L002566,PO001146,V009,P0081,D09,2024-01-01,2024-01-13,2024-01-13,385.0,301.11,USD,Completed
L002582,PO001153,V036,P0088,D04,2024-10-01,2024-10-12,2024-10-11,44.0,293.32,USD,Completed
L018064,PO008197,V033,P0095,D07,2024-10-10,2024-10-19,2024-10-17,101.0,167.63,USD,Completed
L012000,PO005443,V017,P0032,D04,2024-04-14,2024-04-15,2024-04-20,225.0,195.26,USD,Completed
L008386,PO003778,V032,P0066,D05,2024-11-07,2024-11-15,2024-11-13,122.0,108.66,USD,Completed
L002608,PO001165,V008,P0025,D08,2024-02-05,2024-02-11,2024-02-10,44.0,94.92,USD,Completed
L008576,PO003856,V025,P0052,D06,2025-06-20,2025-07-03,2025-07-09,17.0,883.1,USD,Completed
L010675,PO004800,V019,P0035,D08,2025-12-09,2025-12-15,2025-12-13,39.0,1480.43,USD,Completed
L019219,PO008728,V021,P0036,D04,2024-04-16,2024-04-23,2024-04-21,69.0,1346.35,USD,Completed
L009448,PO004256,V025,P0043,D07,2025-07-07,2025-07-10,2025-07-08,199.0,3.07,USD,Completed
L002105,PO000941,V009,P0071,D02,2024-10-06,2024-10-21,2024-10-18,258.0,443.7,USD,Completed
L019060,PO008646,V031,P0058,D05,2025-03-21,2025-03-29,2025-03-30,3.0,651.93,USD,Completed
L016996,PO007720,V016,P0074,D09,2024-03-20,2024-04-11,2024-04-09,245.0,348.59,USD,Completed
L003765,PO001684,V029,P0056,D05,2025-07-02,2025-07-12,2025-07-23,0.0,3026.89,USD,Completed
L004235,PO001895,V009,P0076,D09,2024-06-28,2024-07-12,2024-07-11,273.0,428.54,USD,Completed
L004995,PO002246,V039,P0100,D02,2025-05-17,2025-05-21,2025-05-21,9.0,991.09,USD,Completed
L012717,PO005787,V003,P0005,D09,2025-08-25,2025-08-30,2025-08-27,24.0,926.82,USD,Completed
L004009,PO001793,V016,P0084,D08,2024-10-31,2024-12-24,2024-12-23,7.0,1637.6,USD,Completed
L005058,PO002277,V032,P0067,D02,2025-12-29,2026-01-02,2026-01-01,67.0,37.81,USD,Completed
L000659,PO000308,V005,P0013,D01,2024-05-21,2024-05-25,2024-05-25,60.0,159.36,USD,Completed
L004435,PO001991,V034,P0096,D09,2024-12-26,2025-01-18,2025-01-17,5.0,4931.11,USD,Completed
L011677,PO005291,V011,P0075,D02,2025-01-14,2025-02-14,2025-02-12,282.0,344.7,USD,Completed
L000718,PO000335,V002,P0017,D08,2025-06-08,2025-06-28,2025-06-27,9.0,1421.48,USD,Completed
L013511,PO006149,V025,P0055,D07,2024-09-19,2024-10-10,2024-10-08,25.0,614.83,USD,Completed
L003817,PO001705,V022,P0034,D01,2025-06-13,2025-06-15,2025-07-21,175.0,654.49,USD,Completed
L006774,PO003063,V003,P0013,D06,2025-01-13,2025-01-19,2025-01-19,41.0,172.76,USD,Completed
L011187,PO005049,V019,P0035,D04,2024-04-22,2024-04-30,2024-04-28,75.0,1367.93,USD,Completed
L009580,PO004312,V004,P0006,D03,2024-04-20,2024-04-27,,50.0,756.45,USD,Open
L010739,PO004833,V008,P0013,D01,2024-06-28,2024-07-05,2024-07-03,17.0,234.34,USD,Completed
L010665,PO004795,V015,P0071,D05,2025-10-11,2025-11-26,2025-12-01,258.0,431.7,USD,Completed
L014672,PO006667,V035,P0091,D08,2024-08-23,2024-08-30,,119.0,115.14,USD,Cancelled
L009814,PO004421,V006,P0011,D06,2025-09-14,2025-09-23,2025-09-23,8.0,127.92,USD,Completed
L019182,PO008709,V031,P0057,D05,2025-01-19,2025-01-28,2025-01-25,4.0,336.61,USD,Completed
L007261,PO003273,V031,P0058,D09,2024-10-16,2024-10-24,2024-10-29,2.0,601.42,USD,Completed
L003905,PO001743,V001,P0009,D06,2025-12-17,2025-12-21,2025-12-28,7.0,391.59,USD,Completed
L010040,PO004527,V018,P0033,D08,2024-12-01,2024-12-03,2024-12-23,91.0,96.16,USD,Completed
L002680,PO001196,V036,P0088,D08,2025-09-30,2025-10-13,2025-10-10,112.0,297.23,USD,Completed
L009289,PO004187,V015,P0072,D02,2025-11-10,2025-11-26,2025-11-26,990.0,98.65,USD,Completed
L006812,PO003077,V041,P0103,D02,2024-03-05,2024-03-08,2024-03-08,23.0,158.45,USD,Completed
L003894,PO001738,V017,P0032,D01,2025-10-20,2025-10-24,,111.0,234.7,USD,Open
L014361,PO006526,V001,P0020,D02,2024-08-01,2024-08-08,,11.0,949.47,USD,Cancelled
L009360,PO004219,V027,P0052,D05,2024-12-20,2025-01-09,,40.0,947.26,USD,Open
L013692,PO006228,V017,P0032,D06,2024-02-16,2024-02-20,2024-02-18,100.0,231.07,USD,Completed
L015130,PO006875,V008,P0013,D08,2025-12-10,2025-12-18,2025-12-16,20.0,244.76,USD,Completed
L010656,PO004792,V026,P0041,D07,2024-06-25,2024-06-29,2024-07-11,262.0,4.17,USD,Completed
L014315,PO006506,V032,P0067,D02,2024-04-20,2024-04-25,2024-04-24,93.0,32.33,USD,Completed
L003701,PO001657,V009,P0077,D09,2024-04-07,2024-04-26,,430.0,270.92,USD,Cancelled
L014877,PO006755,V033,P0088,D08,2025-04-28,2025-04-30,2025-05-19,88.0,264.16,USD,Completed
L007375,PO003323,V022,P0028,D03,2025-10-04,2025-10-07,2025-10-11,205.0,254.49,USD,Completed
L015747,PO007148,V028,P0061,D09,2025-04-04,2025-04-15,2025-04-14,9.0,1063.36,USD,Completed
L001789,PO000807,V015,P0072,D05,2025-06-05,2025-07-06,,990.0,113.92,USD,Open
L008443,PO003803,V041,P0099,D02,2024-03-18,2024-04-01,2024-04-07,8.0,366.77,USD,Completed
L018559,PO008408,V017,P0036,D03,2024-10-29,2024-10-30,2024-11-01,50.0,1575.47,USD,Completed
L006315,PO002860,V017,P0032,D07,2025-11-20,2025-11-24,,202.0,209.79,USD,Open
L012817,PO005835,V033,P0094,D06,2024-07-23,2024-07-26,2024-07-26,49.0,162.0,USD,Completed
L003646,PO001629,V032,P0062,D05,2024-01-31,2024-02-03,2024-02-03,11.0,1704.03,USD,Completed
L001777,PO000799,V036,P0094,D07,2024-11-28,2024-11-30,2024-11-29,49.0,175.4,USD,Completed
L000193,PO000099,V020,P0029,D03,2025-11-27,2025-12-01,,451.0,247.39,USD,Open
L009013,PO004057,V035,P0089,D03,2024-09-13,2024-09-23,2024-09-27,127.0,262.49,USD,Completed
L013415,PO006105,V018,P0040,D01,2024-05-12,2024-05-15,2024-05-14,97.0,106.4,USD,Completed
L016359,PO007429,V036,P0093,D07,2024-08-24,2024-09-02,2024-08-31,29.0,219.66,USD,Completed
L013626,PO006199,V021,P0035,D01,2025-03-27,2025-04-04,2025-04-01,42.0,1730.29,USD,Completed
L018991,PO008609,V025,P0048,D03,2025-01-28,2025-02-02,2025-02-02,132.0,20.31,USD,Completed
L015811,PO007177,V033,P0097,D04,2024-01-16,2024-01-20,2024-02-03,4.0,4071.38,USD,Completed
L018015,PO008177,V034,P0098,D05,2024-03-06,2024-04-02,2024-04-09,2.0,4769.27,USD,Completed
L019309,PO008771,V031,P0058,D02,2024-08-22,2024-08-25,2024-08-24,6.0,-574.65,USD,Completed
L005389,PO002431,V005,P0013,D08,2025-05-18,2025-05-26,2025-05-23,28.0,169.3,USD,Completed
L012359,PO005611,V036,P0095,D03,2025-11-04,2025-11-15,2025-11-12,72.0,233.12,USD,Completed
L006161,PO002786,V014,P0087,D08,2024-07-28,2024-08-26,2024-08-26,5.0,21532.28,USD,Completed
L015642,PO007098,V011,P0078,D02,2025-05-12,2025-05-31,2025-06-09,852.0,26.15,USD,Completed
